ds,cpu_forecast_mean,cpu_lower,cpu_upper,cpu_forecast_min,cpu_forecast_max
2026-10-10 14:00:00,8.170943,1.2754645,19.074589,1.2754645,19.074589
2026-10-10 15:00:00,8.132857,1.201016,18.994864,1.201016,18.994864
2026-10-10 16:00:00,8.1277,1.2192581,18.874418,1.2192581,18.874418
2026-10-10 17:00:00,8.114217,1.2112421,18.858892,1.2112421,18.858892
2026-10-10 18:00:00,8.1235895,1.2297022,18.84503,1.2297022,18.84503
2026-10-10 19:00:00,7.9958944,1.1496568,18.77433,1.1496568,18.77433
2026-10-10 20:00:00,7.955834,1.2034674,18.719187,1.2034674,18.719187
2026-10-10 21:00:00,7.91879,1.2074747,18.718143,1.2074747,18.718143
2026-10-10 22:00:00,7.967011,1.205284,18.80275,1.205284,18.80275
2026-10-10 23:00:00,7.9355316,1.1407849,18.812822,1.1407849,18.812822
2026-10-11 00:00:00,7.9816575,1.138623,18.94597,1.138623,18.94597
2026-10-11 01:00:00,7.968445,1.121738,18.912752,1.121738,18.912752
2026-10-11 02:00:00,8.025802,1.2092255,18.937643,1.2092255,18.937643
2026-10-11 03:00:00,8.009637,1.1687739,18.897598,1.1687739,18.897598
2026-10-11 04:00:00,8.031052,1.1804233,18.91357,1.1804233,18.91357
2026-10-11 05:00:00,8.013935,1.1989884,18.859142,1.1989884,18.859142
2026-10-11 06:00:00,8.05574,1.2263546,18.892277,1.2263546,18.892277
2026-10-11 07:00:00,8.030389,1.228955,18.802567,1.228955,18.802567
2026-10-11 08:00:00,8.087264,1.2665293,18.766327,1.2665293,18.766327
2026-10-11 09:00:00,8.072772,1.2680187,18.753687,1.2680187,18.753687
2026-10-11 10:00:00,8.091763,1.2431831,18.707241,1.2431831,18.707241
2026-10-11 11:00:00,8.065203,1.2514637,18.679825,1.2514637,18.679825
2026-10-11 12:00:00,8.12889,1.3069706,18.726364,1.3069706,18.726364
