ds,cpu_pct_yhat,cpu_pct_lower,cpu_pct_upper,memory_pct_yhat,memory_pct_lower,memory_pct_upper,disk_pct_yhat,disk_pct_lower,disk_pct_upper,disk_read_bytes_yhat,disk_read_bytes_lower,disk_read_bytes_upper,disk_write_bytes_yhat,disk_write_bytes_lower,disk_write_bytes_upper
2026-09-20,0.45528823850405076,0.0,2.0470814747032433,85.05949711169336,80.10929339531836,90.00970082806836,64.85691466019348,64.01206725111075,65.70176206927621,1713.1844930306106,0.0,11053.828097514399,5535.274251115966,0.0,16858.925550311975
2026-09-21,0.58743628781949,0.0,2.1980679695253,85.51296006842175,80.50417202034029,90.5217481165032,64.770760429179,63.91591447787643,65.62560638048159,391.8314302543513,0.0,9843.01904355675,6820.956236629501,0.0,18278.61990821453
2026-09-22,0.5135499755273196,0.0,2.1428022952799948,85.50970702792117,80.44301199194412,90.57640206389821,64.71902789833155,63.854299006549255,65.58375679011384,562.1655236237511,0.0,10122.619051448539,7665.8160015013145,0.0,19255.942613257335
2026-09-23,0.41036015433796835,0.0,2.058022689180726,85.20026864911638,80.07632100451801,90.32421629371476,64.73229541101182,63.8577952611504,65.60679556087324,230.31811430022935,0.0,9898.802794618763,6405.223788256529,0.0,18126.316439622733
2026-09-24,0.5645498454839974,0.0,2.2304191488897147,85.0277725660959,79.8472049966518,90.20834013554001,64.70575486596813,63.82159143767432,65.58991829426193,1129.4835584518623,0.0,10904.805566928664,5907.108330856091,0.0,17757.71974998914
2026-09-25,0.659672311095372,0.0,2.34355153578295,84.91495125981788,79.67837592678134,90.15152659285442,64.6653766016911,63.77165437204876,65.55909883133343,1767.3148141667207,0.0,11648.319050845688,5707.595587754382,0.0,17686.32544833069
2026-09-26,5.288056064903541,3.586357516205968,6.989754613601114,84.68957835381542,79.39758798198389,89.98156872564695,64.61652957963595,63.71334970852417,65.51970945074773,113001.13981543877,103015.57177545605,122986.7078554215,9078.43930511079,0.0,21183.931741936245
2026-09-27,0.4088467599809723,0.0,2.128179961528716,85.25823492799944,79.91140381297922,90.60506604301966,64.65575881076668,63.74321931276887,65.5682983087645,1781.6299851433068,0.0,11870.67817796017,5206.734212178357,0.0,17437.675517058127
2026-09-28,0.5409948092964115,0.0,2.277783617772964,85.71169788472783,80.31058282859921,91.11281294085644,64.5696045797522,63.64780048384531,65.49140867565909,460.2769223670475,0.0,10651.754626450886,6492.416197691891,0.0,18847.53267908493
2026-09-29,0.4671084970042412,0.0,2.2211792118143343,85.70844484422724,80.25358602602398,91.16330366243051,64.51787204890475,63.586895547023346,65.44884855078615,630.6110157364474,0.0,10923.49895589662,7337.2759625637045,0.0,19815.33195435047
2026-09-30,0.3639186758148899,0.0,2.1351026808971905,85.39900646542246,79.89092825215054,90.90708467869437,64.53113956158501,63.59108014703721,65.4711989761328,298.7636064129256,0.0,10692.072343506783,6076.683749318919,0.0,18676.479755585904
2026-10-01,0.518108366960919,0.0,2.3062418874689286,85.22651038240198,79.66572208572035,90.78729867908362,64.50459901654133,63.55554361315091,65.45365441993175,1197.9290505645586,0.0,11690.697553700815,5578.568291918482,0.0,18298.939256042024
2026-10-02,0.6132308325722936,0.0,2.418154707551334,85.11368907612398,79.50068565927998,90.72669249296797,64.46422075226428,63.50625383502279,65.42218766950577,1835.760306279417,0.0,12427.054618886588,5379.055548816774,0.0,18218.869236339386
2026-10-03,5.241614586380463,3.42005511664736,7.063174056113565,84.88831617012151,79.2235789092688,90.55305343097423,64.41537373020915,63.44857743814252,65.38217002227579,113069.58530755148,102380.67331557952,123758.49729952343,8749.899266173179,0.0,21708.054752031065
2026-10-04,0.3624052814578941,0.0,2.2004497882855527,85.45697274430553,79.74096984792034,91.17297564069072,64.45460296133987,63.47905720322373,65.43014871945601,1850.075477256003,0.0,12635.721676162146,4878.194173240748,0.0,17953.62042484129
2026-10-05,0.4945533307733333,0.0,2.3489363323089707,85.91043570103392,80.14362289078295,91.67724851128489,64.3684487303254,63.384231283821315,65.35266617682949,528.7224144797437,0.0,11410.2429095133,6163.876158754281,0.0,19355.530707233804
2026-10-06,0.42066701848116295,0.0,2.2912458122477624,85.90718266053334,80.09000371662371,91.72436160444296,64.31671619947794,63.3239028042079,65.30952959474799,699.0565078491436,0.0,11675.613920794793,7008.735923626095,0.0,20315.603616355147
2026-10-07,0.3174771972918117,0.0,2.204112755897208,85.59774428172855,79.7306315554844,91.46485700797271,64.32998371215821,63.32864815718563,65.3313192671308,367.2090985256218,0.0,11437.987616568009,5748.14371038131,0.0,19169.235538439563
2026-10-08,0.47166688843784077,0.0,2.374223704488095,85.42524819870808,79.50862309486322,91.34187330255293,64.30344316711452,63.293657373256806,65.31322896097224,1266.3745426772548,0.0,12430.57900835261,5250.028252980872,0.0,18784.380247906516
2026-10-09,0.5667893540492154,0.0,2.4851352940726175,85.31242689243005,79.34670032339943,91.27815346146068,64.26306490283748,63.244899000196135,65.28123080547883,1904.2057983921131,0.0,13161.060852414188,5050.515509879164,0.0,18697.18770451781
2026-10-10,5.195173107857384,3.261166941137831,7.129179274576937,85.08705398642759,79.07262680061608,91.1014811722391,64.21421788078234,63.18774028184212,65.24069547972256,113138.03079966418,101789.28152658923,124486.78007273913,8421.35922723557,0.0,22179.434675978373
2026-10-11,0.31596380293481563,0.0,2.265504405285597,85.65571056061161,79.59297394663774,91.71844717458548,64.25344711191308,63.21872458053053,65.28816964329562,1918.5209693686957,0.0,13358.426319456863,4549.654134303138,0.0,18418.237988420155
2026-10-12,0.44811185225025485,0.0,2.4130640825905334,86.10917351734,79.99850938588831,92.21983764879168,64.16729288089859,63.12439059747251,65.21019516432466,597.16790659244,0.0,12127.50869838314,5835.336119816672,0.0,19813.55475396498
2026-10-13,0.3742255399580845,0.0,2.3544694579702625,86.10592047683942,79.94770182170862,92.26413913197021,64.11556035005114,63.064541973142376,65.1665787269599,767.5019999618398,0.0,12387.574423604015,6680.195884688485,0.0,20767.196071010156
2026-10-14,0.2710357187687332,0.0,2.266454141588672,85.79648209803463,79.59107333781651,92.00189085825275,64.1288278627314,63.0697555873769,65.1879001380859,435.65459063831804,0.0,12144.771017019351,5419.6036714437005,0.0,19614.55179797106
2026-10-15,0.4252254099147623,0.0,2.4357038080663562,85.62398601501417,79.37174331671922,91.87622871330912,64.10228731768773,63.03522193063351,65.16935270474194,1334.820034789951,0.0,13132.3084048797,4921.488214043263,0.0,19223.569544401387
2026-10-16,0.5203478755261371,0.0,2.54577427427263,85.51116470873615,79.21243629457402,91.80989312289827,64.06190905341067,62.98690998546979,65.13690812135155,1972.6512905048094,0.0,13857.854536485067,4721.975470941554,0.0,19130.39344258418
2026-10-17,5.148731629334305,3.108466743579474,7.188996515089137,85.28579180273368,78.94091824115942,91.63066536430794,64.01306203135555,62.9301874070807,65.0959366556304,113206.47629177687,101234.20079569357,125178.75178786016,8092.819188297962,0.0,22606.794746735766
2026-10-18,0.2695223244117374,0.0,2.324518555880098,85.8544483769177,79.46376285896622,92.24513389486918,64.05229126248626,62.96159794733163,65.1429845776409,1986.966461481392,0.0,14045.685502489569,4221.114095365528,0.0,18839.885062047568
2026-10-19,0.4016703737271766,0.0,2.471293097475191,86.30791133364609,79.87173993549753,92.74408273179465,63.96613703147179,62.86768067660483,65.06459338633876,665.6133987051362,0.0,12810.160704629303,5506.796080879063,0.0,20229.61655257135
2026-10-20,0.32778406143500627,0.0,2.411930631606869,86.30465829314551,79.82332022579118,92.78599636049984,63.914404500624336,62.80823958553607,65.0205694157126,835.9474920745361,0.0,13065.720736975141,6351.655845750876,0.0,21177.79562342252
2026-10-21,0.224594240245655,0.0,2.3231641421703273,85.99521991434072,79.46902776115314,92.5214120675283,63.92767201330459,62.813851886355515,65.04149214025365,504.10008275101427,0.0,12818.509446481921,5091.0636325060905,0.0,20019.8076778849
2026-10-22,0.3787839313916841,0.0,2.491678708840177,85.82272383132025,79.25198377427051,92.39346388836998,63.901131468260914,62.77970838528935,65.02255455123249,1403.2655269026473,0.0,13801.733268256827,4592.948175105654,0.0,19623.596093203163
2026-10-23,0.4739063970030587,0.0,2.601029582875025,85.70990252504222,79.09491456025282,92.32489048983163,63.860753203983876,62.73177836509415,64.9897280428736,2041.096782617502,0.0,14523.05683259591,4393.435432003944,0.0,19525.30097803576
2026-10-24,5.1022901508112275,2.961033100576695,7.24354720104576,85.48452961903976,78.8255877623106,92.14347147576892,63.81190618192873,62.67542976656821,64.94838259728924,113274.92178388956,100710.02420988945,125839.81935788966,7764.279149360352,0.0,22996.68975860276
2026-10-25,0.22308084588865895,0.0,2.3783790764089923,86.05318619322378,79.35057867612342,92.75579371032414,63.85113541305946,62.70720661348525,64.99506421263368,2055.411953594088,0.0,14702.70318140135,3892.5740564279185,0.0,19224.870395656966
2026-10-26,0.35522889520409817,0.0,2.5244774217194603,86.50664914995217,79.76065860702364,93.25263969288069,63.764981182044984,62.61364823527419,64.91631412881577,734.0588908178324,0.0,13463.210463362928,5178.256041941453,0.0,20609.79158119717
2026-10-27,0.2813425829119278,0.0,2.4644522634122126,86.50339610945159,79.71429975704416,93.29249246185901,63.71324865119753,62.55455886952837,64.8719384328667,904.3929841872323,0.0,13714.881816104773,6023.115806813267,0.0,21553.256410319984
2026-10-28,0.17815276172257655,0.0,2.37503614151292,86.1939577306468,79.36202753784896,93.02588792344464,63.72651616387778,62.56051596406256,64.892516363693,572.5455748637105,0.0,13463.858481955089,4762.523593568481,0.0,20390.647128723424
2026-10-29,0.33234245286860564,0.0,2.542913712001419,86.02146164762634,79.14696449974319,92.89595879550949,63.69997561883411,62.526710549979775,64.87324068768844,1471.7110190153435,0.0,14443.344409779884,4264.408136168044,0.0,19989.90409958489
2026-10-30,0.42746491847998036,0.0,2.6516398214516457,85.90864034134832,78.9918381963362,92.82544248636043,63.65959735455707,62.479112124823814,64.84008258429033,2109.542274730198,0.0,15161.001855185337,4064.895393066336,0.0,19887.164552729097
2026-10-31,5.055848672288149,2.8181528246998293,7.293544519876468,85.68326743534585,78.7244174735896,92.64211739710211,63.61075033250192,62.42308883466553,64.79841183033832,113343.36727600226,100212.56678493886,126474.16776706566,7435.739110422742,0.0,23354.193163068405
2026-11-01,0.1766393673655806,0.0,2.427774950492238,86.25192400952987,79.25127877732264,93.2525692417371,63.649979563632655,62.45518489957209,64.84477422769322,2123.8574457067843,0.0,15333.522312461271,3564.0340174903095,0.0,19578.095260397025
2026-11-02,0.30878741668101994,0.0,2.5732829721908965,86.70538696625826,79.66319451332028,93.74757941919624,63.56382533261818,62.36193983678581,64.76571082845055,802.5043829305287,0.0,14090.565575137034,4849.716003003844,0.0,20958.817019415117
2026-11-03,0.2349011043888496,0.0,2.512678272644993,86.70213392575768,79.61863793710862,93.78562991440674,63.51209280177073,62.30315806369889,64.72102753984257,972.8384762999285,0.0,14338.836179564783,5694.575767875657,0.0,21898.159125340717
2026-11-04,0.13171128319949832,0.0,2.4226930673990057,86.3926955469529,79.26813546943245,93.51725562447334,63.52536031445098,62.30941720034512,64.74130342855683,640.9910669764067,0.0,14084.473464016917,4433.983554630872,0.0,20731.501515587206
2026-11-05,0.2859009743455274,0.0,2.5900117014675876,86.22019946393242,79.05481062764524,93.3855883002196,63.498819769407305,62.27590844287293,64.72173109594168,1540.1565111280397,0.0,15060.679552615557,3935.8680972304337,0.0,20326.782341197126
2026-11-06,0.381023439956902,0.0,2.698188723259743,86.1073781576544,78.90139189259811,93.31336442271068,63.45844150513027,62.22860144707773,64.68828156318281,2177.9877668428944,0.0,15775.114951334903,3736.355354128726,0.0,20220.13671091837
2026-11-07,5.009407193765071,2.679260490776411,7.339553896753731,85.88200525165193,78.63564899977123,93.12836150353263,63.40959448307512,62.172864510843795,64.64632445530644,113411.81276811496,99738.510605612,127085.11493061793,7107.199071485133,0.0,23683.32726487884
2026-11-08,0.13019788884250227,0.0,2.4732540906340668,86.45066182583595,79.16415924873071,93.73716440294119,63.44882371420585,62.20524199994663,64.69240542846508,2192.3029378194806,0.0,15941.35804655205,3235.4939785526994,0.0,19903.457379916334
2026-11-09,0.2623459381579415,0.0,2.6182409001753273,86.90412478256434,79.57769586506626,94.23055370006242,63.362669483191375,62.11227357154398,64.61306539483877,870.9498750432249,0.0,14695.342835995321,4521.175964066235,0.0,21280.471355417667
2026-11-10,0.18845962586577114,0.0,2.5571237597952505,86.90087174206376,79.53473289188295,94.26701059224456,63.31093695234392,62.05376377744353,64.56811012724431,1041.2839684126247,0.0,14940.60643732019,5366.035728938048,0.0,22216.16807500433
2026-11-11,0.08526980467641987,0.0,2.4666346416278846,86.59143336325899,79.1857975068903,93.99706921962768,63.324204465024174,62.06029036686966,64.5881185631787,709.4365590890993,0.0,14683.286760466506,4105.443515693262,0.0,21045.92574452385
2026-11-12,0.23945949582244908,0.0,2.6334576566349974,86.41893728023851,78.97401395530598,93.86386060517104,63.2976639199805,62.0270446601948,64.5682831797662,1608.602003240736,0.0,15656.584556133952,3607.3280582928246,0.0,20637.680850020326
2026-11-13,0.3345819614338237,0.0,2.7411471280725443,86.30611597396049,78.8221114181685,93.79012052975247,63.25728565570346,61.9799964327148,64.53457487869213,2246.4332589555906,0.0,16368.159009098488,3407.815315191116,0.0,20527.566898554604
2026-11-14,4.962965715241992,2.5438988272490537,7.382032603234931,86.08074306795802,78.55786030480759,93.60362583110846,63.20843863364831,61.92451409731933,64.4923631699773,113480.25826022765,99285.17240215318,127675.34411830212,6778.659032547524,0.0,23987.344988815432
2026-11-15,0.08375641031942394,0.0,2.515260742186597,86.64939964214204,79.08783856356199,94.2109607207221,63.24766786477905,61.9571421305094,64.5381935990487,2260.748429932177,0.0,16528.81721564955,2906.9539396150903,0.0,20204.11701356534
2026-11-16,0.21590445963486316,0.0,2.6597829392638763,87.10286259887043,79.50282004490485,94.70290515283601,63.16151363376457,61.86442029609113,64.45860697143802,939.3953671559175,0.0,15280.0756588931,4192.635925128625,0.0,21577.825842762657
2026-11-17,0.1420181473426928,0.0,2.5982084352680412,87.09960955836985,79.46127939405524,94.73793972268446,63.10978110291712,61.80615324863453,64.4134089571997,1109.729460525321,0.0,15522.655450263697,5037.495690000439,0.0,22510.268982685826
2026-11-18,0.03882832615334164,0.0,2.5072690156988275,86.79017117956506,79.1137443691233,94.46659799000683,63.12304861559737,61.812918836420494,64.43317839477425,777.8820512017955,0.0,15262.693404530934,3776.9034767556527,0.0,21336.823311508757
2026-11-19,0.19301801729937074,0.0,2.673648611545274,86.61767509654459,78.90333977501105,94.33201041807813,63.096508070553696,61.77990847534236,64.41310766576504,1677.0474953534322,0.0,16233.389216314421,3278.7880193552155,0.0,20925.424034990923
2026-11-20,0.28814048291074534,0.0,2.780901372449445,86.50485379026657,78.75279533266637,94.25691224786677,63.05612980627666,61.733092032841874,64.37916757971145,2314.878751068287,0.0,16942.40105162371,3079.275276253507,0.0,20812.203425143838
2026-11-21,4.916524236718914,2.4116917952732275,7.421356678164599,86.2794808842641,78.4898819724432,94.069079796085,63.00728278422151,61.677838010731506,64.33672755771151,113548.70375234034,98850.34557841142,128247.06192626926,6450.1189936099145,0.0,24268.921388807044
2026-11-22,0.037314931796345596,0.0,2.5541610270162627,86.84813745844812,79.02117814566054,94.6750967712357,63.04651201535224,61.71069097135552,64.38233305934897,2329.193922044873,0.0,17098.04822307174,2578.4139006774803,0.0,20482.678668169574
2026-11-23,0.16946298111178482,0.0,2.69826565714816,87.30160041517651,79.43745818852375,95.16574264182927,62.960357784337766,61.61819076141956,64.30252480725598,1007.8408592686137,0.0,15846.856383245144,3864.0958861910153,0.0,21853.417022071448
2026-11-24,0.09557666881961446,0.0,2.636279658473014,87.29834737467593,79.39719721548937,95.19949753386248,62.908625253490314,61.56014211557804,64.25710839140258,1178.1749526380172,0.0,16087.02152360632,4708.955651062829,0.0,22782.932883404646
2026-11-25,0.0,0.0,2.5525478230463596,86.98890899587116,79.05092343812386,94.92689455361845,62.921892766170565,61.567122959502896,64.27666257283823,846.3275433144918,0.0,15824.679603288581,3448.363437818043,0.0,21606.602093056223
2026-11-26,0.1465765387762924,0.0,2.7109144837912815,86.81641291285068,78.84176209968052,94.79106372602084,62.89535222112689,61.53432478390053,64.25637965835325,1745.4929874661284,0.0,16793.02948977729,2950.2479804176055,0.0,21192.358854051774
